,Unnamed: 0,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
6722,40466,CHENRES02DEL01,38.0,4.9,03-03-2022,11:10,11:25,Stormy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.50589280922
6723,7886,HYDRES02DEL02,25.0,4.9,06-04-2022,0.916666667,22:15,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,15,20002.50589280922
6724,34516,KOCRES18DEL02,27.0,4.6,15-02-2022,17:25,17:30,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,29,20002.50589280922
6725,23577,VADRES20DEL01,37.0,4.6,07-03-2022,08:55,09:10,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,26,20002.50589241168
6726,17887,JAPRES17DEL02,32.0,4.6,12-03-2022,22:20,22:25,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.50589241168
6727,4285,LUDHRES13DEL01,25.0,4.6,15-02-2022,10:50,0.458333333,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,12,20002.50589241168
6728,35501,BANGRES16DEL01,26.0,4.8,07-03-2022,15:55,16:10,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Urban,20,20002.50589241168
6729,35917,CHENRES11DEL03,39.0,4.3,06-04-2022,0.916666667,22:05,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,43,20002.505892299923
6730,27641,JAPRES06DEL01,34.0,4.2,03-04-2022,08:40,08:45,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.505892299923
6731,44657,HYDRES01DEL02,38.0,3.5,06-04-2022,0.833333333,20:15,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,31,20002.505892299923
6732,18353,RANCHIRES13DEL03,31.0,4.9,28-03-2022,19:45,0.833333333,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.505892183868
6733,22089,PUNERES01DEL02,22.0,4.6,19-03-2022,10:55,11:05,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,14,20002.505892183868
6734,1623,CHENRES16DEL02,29.0,4.7,21-03-2022,18:45,18:55,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,14,20002.505892183868
6735,17411,PUNERES010DEL03,22.0,4.6,14-03-2022,23:55,1,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.505892175355
6736,39902,MUMRES16DEL03,27.0,4.6,06-03-2022,20:45,20:55,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.50589187066
6737,17593,HYDRES17DEL03,27.0,4.8,05-03-2022,23:25,23:30,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.50589187066
6738,24608,CHENRES06DEL03,21.0,4.5,23-03-2022,20:45,20:55,Sunny,Jam,1,Snack,motorcycle,,No,Urban,24,20002.50589187066
6739,35449,GOARES11DEL01,28.0,4.8,12-02-2022,18:25,18:40,Windy,Medium,0,Buffet,motorcycle,0.0,No,Urban,26,20002.50589187066
6740,23837,MYSRES06DEL02,21.0,4.9,07-03-2022,19:30,19:35,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Urban,18,20002.505889188404
6741,42885,BANGRES09DEL01,30.0,4.9,23-03-2022,23:45,23:50,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,16,20002.505889188404
6742,41586,RANCHIRES13DEL02,35.0,4.6,16-03-2022,21:55,0.916666667,Cloudy,Jam,2,Snack,scooter,3.0,Yes,Urban,47,20002.505884953105
6743,38108,SURRES09DEL01,21.0,4.8,21-03-2022,14:15,14:25,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,29,20002.505884953105
6744,33236,MUMRES15DEL01,30.0,4.8,10-03-2022,18:50,19:05,Sandstorms,Medium,0,Meal,motorcycle,2.0,Yes,Metropolitian,47,20002.505884953105
6745,9433,MYSRES08DEL03,35.0,4.4,03-03-2022,18:40,18:55,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.505884953105
6746,2877,VADRES010DEL02,27.0,4.6,23-03-2022,0.791666667,19:10,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.505876913237
6747,45220,RANCHIRES010DEL03,37.0,4.7,11-03-2022,23:30,23:45,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,25,20002.505875135244
6748,18537,PUNERES16DEL02,33.0,4.8,16-03-2022,19:25,19:30,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,35,20002.50587475613
6749,40307,HYDRES17DEL03,29.0,4.9,05-04-2022,19:15,19:25,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,16,20002.505873972677
6750,30345,KOLRES14DEL02,22.0,4.1,18-02-2022,19:10,19:20,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.505873960035
6751,8202,INDORES05DEL03,21.0,4.1,04-04-2022,17:45,0.75,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.505873441198
6752,4364,COIMBRES08DEL03,22.0,5.0,02-04-2022,18:30,18:45,Sunny,Medium,1,Snack,motorcycle,0.0,No,Urban,11,20002.505873441198
6753,6110,COIMBRES07DEL02,26.0,4.4,15-03-2022,08:30,08:35,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,29,20002.50587288047
6754,11627,MUMRES14DEL01,20.0,4.8,11-03-2022,14:15,14:30,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.5058727413
6755,45334,MYSRES19DEL01,,,11-03-2022,,11:35,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.5058727413
6756,4919,RANCHIRES09DEL01,28.0,4.9,02-04-2022,20:30,20:35,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,26,20002.5058715874
6757,9478,AGRRES15DEL02,36.0,4.8,15-02-2022,11:25,11:40,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.505871542133
6758,17120,MUMRES04DEL02,37.0,5.0,20-03-2022,23:40,23:50,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.505852749044
6759,41845,INDORES010DEL02,21.0,4.7,25-03-2022,19:55,0.833333333,Fog,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,42,20002.505852749044
6760,19364,BANGRES12DEL01,36.0,4.8,03-04-2022,16:45,16:50,Sandstorms,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,27,20002.505852749044
6761,36724,COIMBRES20DEL02,29.0,4.9,29-03-2022,18:10,18:20,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.505852749044
6762,32812,RANCHIRES09DEL02,22.0,4.7,16-03-2022,21:50,22:05,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.505852053488
6763,37028,MUMRES19DEL01,37.0,4.8,08-03-2022,0.958333333,23:05,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16,20002.505852053488
6764,23547,ALHRES04DEL02,38.0,4.9,11-02-2022,23:30,23:40,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.505852053488
6765,3704,CHENRES010DEL02,23.0,4.9,01-04-2022,17:30,17:40,Sunny,Medium,2,Meal,motorcycle,,No,Urban,13,20002.505852053488
6766,39806,JAPRES06DEL02,37.0,4.0,04-03-2022,17:10,17:20,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,31,20002.505852053488
6767,31019,RANCHIRES13DEL01,39.0,4.8,25-03-2022,22:25,22:30,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.505851962243
6768,23009,VADRES010DEL03,29.0,5.0,13-03-2022,18:10,18:15,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,13,20002.505851962243
6769,32341,VADRES06DEL01,28.0,4.9,03-04-2022,13:35,13:40,Windy,High,2,Snack,scooter,1.0,No,,20,20002.505851962243
6770,499,SURRES04DEL01,30.0,4.2,06-04-2022,19:50,19:55,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,46,20002.505851938993
6771,20214,BANGRES03DEL03,30.0,4.6,15-03-2022,21:10,21:15,Windy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,43,20002.505851915364
6772,36458,MUMRES18DEL02,24.0,4.8,04-04-2022,17:15,17:20,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,19,20002.505851915364
6773,2259,INDORES14DEL03,28.0,4.0,24-03-2022,21:25,21:30,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,32,20002.505851915364
6774,36947,JAPRES18DEL01,27.0,4.8,31-03-2022,17:35,17:40,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,25,20002.505851915364
6775,16114,JAPRES12DEL03,28.0,4.9,13-03-2022,20:40,20:45,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.505851915364
6776,41671,COIMBRES08DEL01,20.0,5.0,03-04-2022,11:45,0.5,Fog,High,2,Buffet,motorcycle,,No,Metropolitian,32,20002.505851835118
6777,20613,INDORES02DEL01,37.0,4.8,24-03-2022,14:15,14:20,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.505851835118
6778,4788,BHPRES03DEL01,23.0,4.6,17-02-2022,08:10,08:20,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,20002.505851816117
6779,22527,JAPRES010DEL02,25.0,5.0,23-03-2022,23:55,24:05:00,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.505851816117
6780,32074,SURRES02DEL02,30.0,4.8,17-03-2022,1,24:15:00,Fog,Low,2,Buffet,scooter,,No,Urban,19,20002.505851816117
6781,18003,PUNERES19DEL01,24.0,4.5,12-03-2022,20:20,20:25,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,20,20002.505851816117
6782,30895,MYSRES16DEL01,23.0,4.6,10-03-2022,17:55,18:05,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,19,20002.505851816117
6783,37613,BANGRES12DEL03,31.0,4.9,01-04-2022,17:45,0.75,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.50585180724
6784,34543,PUNERES11DEL01,26.0,4.8,03-03-2022,08:20,08:30,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,18,20002.50585180724
6785,2453,HYDRES15DEL03,27.0,4.5,03-04-2022,1,24:10:00,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.50585160075
6786,20713,BANGRES01DEL02,25.0,4.9,16-03-2022,20:45,0.875,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35,20002.50585160075
6787,12354,MYSRES03DEL02,20.0,5.0,21-03-2022,22:35,22:40,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,21,20002.505851581656
6788,26600,KOLRES01DEL01,38.0,4.7,12-02-2022,1,24:15:00,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.505851581656
6789,15526,LUDHRES02DEL02,24.0,5.0,15-02-2022,19:30,19:40,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.505851581656
6790,33855,RANCHIRES13DEL02,26.0,4.7,09-03-2022,11:25,11:30,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,18,20002.505745633447
6791,28611,RANCHIRES07DEL01,21.0,4.7,14-03-2022,20:25,20:35,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,40,20002.505745633447
6792,32072,RANCHIRES19DEL02,37.0,5.0,29-03-2022,21:35,21:45,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,20002.505745633447
6793,29205,MYSRES08DEL02,37.0,4.7,23-03-2022,20:15,20:30,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.5057456079
6794,41076,JAPRES09DEL02,29.0,4.3,18-03-2022,21:50,22:05,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35,20002.5057456079
6795,24564,BANGRES16DEL03,24.0,4.5,17-03-2022,21:55,22:05,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,12,20002.505745592167
6796,10153,COIMBRES19DEL02,23.0,4.8,28-03-2022,20:45,20:55,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,13,20002.505745592167
6797,20533,BHPRES07DEL02,26.0,4.9,16-02-2022,20:35,20:40,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,20002.50574546343
6798,33639,COIMBRES18DEL02,27.0,2.9,02-04-2022,23:35,23:40,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,43,20002.50574546343
6799,31432,RANCHIRES02DEL02,24.0,4.7,26-03-2022,23:35,23:50,Stormy,Low,1,Snack,scooter,1.0,No,Urban,14,20002.50574531415
6800,14769,ALHRES04DEL03,23.0,4.9,12-02-2022,18:20,18:30,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,23,20002.50574531415
6801,15481,HYDRES04DEL01,29.0,4.8,06-03-2022,22:35,22:50,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.50574454338
6802,36582,JAPRES16DEL01,25.0,4.6,01-03-2022,09:40,09:45,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,19,20002.50574454338
6803,3298,INDORES03DEL02,38.0,4.6,23-03-2022,19:55,0.833333333,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,23,20002.50574454338
6804,41746,MUMRES20DEL01,32.0,4.9,07-03-2022,08:50,09:05,Stormy,Low,1,Drinks,motorcycle,,No,Metropolitian,26,20002.505744394344
6805,33516,RANCHIRES15DEL03,26.0,4.6,19-03-2022,18:40,18:45,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Urban,14,20002.505744394344
6806,42751,CHENRES05DEL01,24.0,4.8,30-03-2022,13:55,0.583333333,Stormy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,20002.505744394344
6807,10743,SURRES17DEL01,29.0,4.7,19-03-2022,08:15,08:30,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,20002.505744394344
6808,19735,JAPRES18DEL02,22.0,4.9,05-04-2022,18:35,18:45,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,20002.50574438047
6809,18247,MUMRES18DEL01,28.0,4.4,12-03-2022,20:40,20:55,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,32,20002.50574438047
6810,27899,PUNERES14DEL01,23.0,4.8,11-03-2022,11:40,11:55,Sunny,High,2,Buffet,scooter,1.0,,Urban,14,20002.50574438047
6811,6920,GOARES11DEL03,38.0,4.5,12-02-2022,0.791666667,19:05,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,16,20002.50574438047
6812,38898,COIMBRES09DEL01,34.0,4.5,01-04-2022,10:20,10:35,Windy,Low,0,Meal,motorcycle,1.0,No,,29,20002.505744169284
6813,4400,JAPRES09DEL01,21.0,4.7,12-03-2022,0.791666667,19:10,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.505744169284
6814,38231,COIMBRES09DEL01,31.0,4.6,26-03-2022,10:45,10:55,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.505744169284
6815,4613,MUMRES010DEL02,20.0,4.8,02-04-2022,22:55,23:05,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,24,20002.505744145044
6816,42158,BANGRES010DEL03,,,04-03-2022,,0.875,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.505744080114
6817,33218,KOLRES02DEL01,26.0,4.9,18-02-2022,18:55,0.791666667,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,31,20002.505744080114
6818,13399,VADRES11DEL01,37.0,4.9,12-03-2022,22:35,22:45,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,20002.505744080114
6819,31871,RANCHIRES03DEL01,31.0,4.9,17-03-2022,09:30,09:40,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,20002.50574319471
6820,3840,COIMBRES13DEL02,34.0,4.8,29-03-2022,23:20,23:25,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,20002.50574319471
6821,31626,VADRES17DEL02,36.0,4.6,01-03-2022,21:25,21:30,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.50574318685
6822,35928,JAPRES05DEL01,24.0,5.0,21-03-2022,08:50,08:55,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,20002.50574318685
6823,40950,VADRES14DEL02,37.0,5.0,21-03-2022,11:35,11:40,Cloudy,High,0,Meal,motorcycle,1.0,No,Urban,27,20002.50574318685
6824,480,MUMRES14DEL03,38.0,4.6,21-03-2022,20:10,20:20,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,20002.505742937028
6825,16242,INDORES06DEL01,31.0,4.7,01-03-2022,16:15,16:30,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.505742936475
6826,20488,JAPRES11DEL01,30.0,5.0,11-03-2022,16:55,0.708333333,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,20002.50574247712
6827,42075,VADRES16DEL02,26.0,4.8,04-03-2022,0.791666667,19:10,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,20002.50574247712
6828,36718,JAPRES03DEL01,35.0,4.9,02-03-2022,17:20,17:35,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,30,20002.50574247712
6829,44002,CHENRES04DEL02,27.0,4.8,26-03-2022,09:45,09:50,Fog,Low,2,Drinks,motorcycle,,No,Metropolitian,12,20002.50574247712
6830,32432,VADRES14DEL03,20.0,4.7,13-03-2022,0.75,18:05,Sunny,Medium,2,Drinks,electric_scooter,0.0,,Urban,10,20002.50574247712
6831,17222,PUNERES20DEL03,28.0,4.9,26-03-2022,17:25,17:35,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,20002.505742206667
6832,40093,RANCHIRES15DEL01,20.0,4.5,12-03-2022,23:55,24:05:00,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,23,20002.505742206667
6833,33889,COIMBRES05DEL01,26.0,4.0,05-03-2022,10:15,10:25,Sandstorms,Low,0,Meal,motorcycle,1.0,No,,26,20002.505742206667
6834,45058,BHPRES15DEL01,,,14-02-2022,,22:30,,,3,Drinks,bicycle,1.0,No,Metropolitian,39,20002.505742206667
6835,37513,VADRES20DEL03,39.0,4.6,01-03-2022,23:45,23:55,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,25,20002.505742191417
6836,2515,COIMBRES13DEL02,24.0,5.0,27-03-2022,18:40,18:50,Fog,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,32,20002.505742191417
6837,34408,HYDRES04DEL01,21.0,4.8,21-03-2022,0.666666667,16:05,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.505742182177
6838,6196,RANCHIRES15DEL02,23.0,4.0,05-04-2022,10:35,10:45,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,17,20002.505742182177
6839,27851,AURGRES09DEL03,35.0,4.6,11-02-2022,18:55,0.791666667,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.505742182177
6840,9925,COIMBRES06DEL02,21.0,4.4,30-03-2022,23:30,23:40,Windy,Low,0,Buffet,motorcycle,,No,Metropolitian,16,20002.505742182177
6841,36365,GOARES07DEL01,28.0,4.9,12-02-2022,21:25,21:30,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,36,20002.505742182177
6842,43097,RANCHIRES19DEL02,37.0,4.2,04-03-2022,0.833333333,20:10,Sandstorms,Jam,2,Buffet,motorcycle,2.0,No,Urban,41,20002.50562741572
6843,11930,HYDRES03DEL02,38.0,4.3,03-04-2022,11:20,11:30,Sandstorms,High,0,Snack,motorcycle,,No,Metropolitian,47,20002.50562738744
6844,31777,BANGRES19DEL02,27.0,4.2,09-03-2022,0.416666667,10:15,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,20002.505627291703
6845,43949,CHENRES03DEL02,35.0,4.3,20-03-2022,20:40,20:50,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,46,20002.505627266848
6846,28317,MUMRES19DEL03,36.0,4.8,20-03-2022,18:10,18:25,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,20002.505627266848
6847,26063,RANCHIRES17DEL03,36.0,5.0,11-03-2022,19:15,19:25,Windy,Jam,0,Meal,motorcycle,0.0,Yes,Metropolitian,49,20002.505626585058
6848,24598,DEHRES010DEL02,28.0,4.9,11-02-2022,08:30,08:45,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,12,20002.505573509494
6849,31769,COIMBRES010DEL03,27.0,4.6,09-03-2022,19:15,19:20,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.505573509494
6850,17768,AGRRES07DEL02,38.0,4.6,15-02-2022,09:10,09:20,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,16,20002.505570883204
6851,22312,ALHRES12DEL02,33.0,4.9,14-02-2022,19:20,19:25,Sandstorms,Jam,1,Meal,motorcycle,,No,Metropolitian,26,20002.505570883204
6852,17845,RANCHIRES03DEL01,31.0,4.1,07-03-2022,15:50,0.666666667,Windy,Medium,2,Drinks,scooter,,No,Metropolitian,31,20002.505570667545
6853,2980,LUDHRES05DEL02,32.0,4.8,18-02-2022,0.791666667,19:10,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.505570667545
6854,31001,RANCHIRES05DEL02,37.0,4.8,23-03-2022,17:55,18:05,Stormy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,20,20002.505570667545
6855,19136,SURRES010DEL02,25.0,4.5,18-03-2022,20:45,20:50,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,18,20002.505570667545
6856,43522,HYDRES01DEL02,39.0,4.5,15-03-2022,10:45,10:55,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,23,20002.505570667545
6857,14001,RANCHIRES15DEL02,32.0,4.9,26-03-2022,23:25,23:30,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Urban,15,20002.505570667545
6858,10814,HYDRES17DEL01,28.0,4.8,12-03-2022,0.958333333,23:10,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,20002.50556946431
6859,9354,LUDHRES15DEL01,32.0,4.8,11-02-2022,10:55,11:05,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,20002.50556946431
6860,1023,BHPRES18DEL03,,,13-02-2022,,18:15,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,30,20002.50556946431
6861,15278,MYSRES12DEL01,,,13-03-2022,,0.625,,,3,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.50556946431
6862,25007,VADRES07DEL02,25.0,2.8,06-03-2022,22:50,0.958333333,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,34,20002.50556946431
6863,12481,HYDRES11DEL02,35.0,4.7,11-03-2022,21:20,21:30,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,27,20002.505567253073
6864,19854,VADRES20DEL01,38.0,4.1,06-04-2022,23:40,23:55,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,39,20002.505567253073
6865,42665,PUNERES08DEL01,36.0,4.9,02-03-2022,21:35,21:45,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,54,20002.505567253073
6866,27171,SURRES08DEL01,32.0,4.8,05-03-2022,13:55,14:05,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.505566999112
6867,26161,RANCHIRES03DEL02,23.0,4.7,10-03-2022,20:15,20:20,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.505566999112
6868,523,MYSRES11DEL02,36.0,4.3,20-03-2022,19:45,0.833333333,Windy,Jam,1,Meal,scooter,1.0,No,Urban,33,20002.505566999112
6869,8178,AGRRES19DEL03,22.0,4.7,12-02-2022,22:40,22:50,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,20,20002.5055668242
6870,7974,COIMBRES05DEL03,38.0,4.6,09-03-2022,20:10,20:25,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,37,20002.5055668242
6871,28206,BANGRES15DEL01,30.0,4.8,05-03-2022,13:45,13:55,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,25,20002.505562981485
6872,11570,MUMRES12DEL03,28.0,4.8,29-03-2022,18:25,18:35,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,15,20002.505562981485
6873,10221,MYSRES16DEL01,29.0,4.5,23-03-2022,23:30,23:45,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,20002.505562981485
6874,34169,MUMRES09DEL01,30.0,4.5,01-04-2022,08:15,08:30,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,24,20002.505562981485
6875,14417,AURGRES18DEL02,29.0,4.6,16-02-2022,22:50,23:05,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.505562981485
6876,38354,DEHRES11DEL03,21.0,4.9,15-02-2022,21:35,21:45,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,17,20002.505562597788
6877,22221,VADRES03DEL03,39.0,5.0,09-03-2022,19:45,19:55,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,17,20002.50556220396
6878,24706,MYSRES17DEL01,37.0,5.0,11-03-2022,08:25,08:30,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.50556220396
6879,42104,MYSRES04DEL02,39.0,4.6,01-04-2022,0.375,09:05,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,20002.505562041046
6880,16916,SURRES010DEL02,28.0,4.8,23-03-2022,18:55,19:10,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.505562041046
6881,37133,LUDHRES03DEL02,22.0,4.9,18-02-2022,21:35,21:45,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,20002.505561124435
6882,33914,KOCRES17DEL03,38.0,4.9,11-02-2022,17:30,17:35,Cloudy,Medium,0,Snack,motorcycle,1.0,No,,25,20002.505561124435
6883,4160,RANCHIRES18DEL01,27.0,4.7,09-03-2022,16:10,16:15,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.505560610265
6884,35639,BHPRES09DEL01,23.0,5.0,11-02-2022,08:55,09:05,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,15,20002.505559608733
6885,512,SURRES03DEL02,22.0,4.9,03-03-2022,11:10,11:20,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,24,20002.505559608733
6886,8057,INDORES06DEL01,36.0,4.4,30-03-2022,08:35,08:50,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.505559608733
6887,37363,RANCHIRES010DEL01,35.0,4.1,05-04-2022,14:45,14:55,Sandstorms,High,0,Drinks,motorcycle,2.0,No,Urban,32,20002.505559608733
6888,33628,RANCHIRES16DEL02,29.0,4.7,24-03-2022,0.375,09:10,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,20002.505559608733
